year,time_period,iso_code3,nemomod_entc_frac_min_share_production_pp_coal,nemomod_entc_frac_min_share_production_pp_gas,nemomod_entc_frac_min_share_production_pp_geothermal,nemomod_entc_frac_min_share_production_pp_hydropower,nemomod_entc_frac_min_share_production_pp_nuclear,nemomod_entc_frac_min_share_production_pp_oil,nemomod_entc_frac_min_share_production_pp_solar,nemomod_entc_frac_min_share_production_pp_wind
2016,1,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2017,2,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2018,3,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2019,4,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2020,5,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2021,6,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2022,7,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2023,8,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2024,9,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2025,10,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2026,11,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2027,12,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2028,13,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2029,14,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2030,15,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2031,16,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2032,17,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2033,18,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2034,19,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2035,20,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2036,21,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2037,22,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2038,23,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2039,24,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2040,25,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2041,26,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2042,27,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2043,28,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2044,29,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2045,30,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2046,31,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2047,32,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2048,33,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2049,34,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2050,35,JAM,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2010,-5,MEX,0.11653671219,0.53064237289,0.02381473787,0.13920308706,0.02141964269,0.16095725227,0.00011729156,0.00467940302
2011,-4,MEX,0.11007295156,0.53635942861,0.02211376582,0.12830982344,0.03450989382,0.1605866344,0.00014641796,0.00583657613
2012,-3,MEX,0.10999148207,0.53289740756,0.01939388892,0.11115838819,0.02959230847,0.18090729032,0.00024281599,0.0129051181
2013,-2,MEX,0.10722764029,0.5561309646,0.0200798747,0.09660784854,0.03964748251,0.16145207935,0.00037110835,0.01452458926
2014,-1,MEX,0.11180505437,0.56746320574,0.01966367819,0.13293844224,0.03208193022,0.10891761513,0.00076122078,0.02190179199
2015,0,MEX,0.10829132913,0.59658565654,0.02013433566,0.10281775967,0.03753819054,0.10114514913,0.00080268312,0.02838938839
2016,1,MEX,0.10740967274,0.59698987066,0.01922671595,0.09822735397,0.03392251371,0.1053447584,0.00153232553,0.03280957973
2017,2,MEX,0.09604399797,0.58767178818,0.01830511434,0.10277338932,0.03423345546,0.11906840911,0.0034763559,0.03209952211
2018,3,MEX,0.07840844974,0.58239970897,0.01546883878,0.098240804,0.04047122399,0.13549333942,0.00411793261,0.03887571505
2019,4,MEX,0.07804061625,0.58037150366,0.01593028832,0.07408638323,0.03424964737,0.13624360589,0.02194545836,0.05281137532
2020,5,MEX,0.04444332016,0.58950744267,0.01414506893,0.08270406073,0.03360837368,0.13838828997,0.03477069164,0.06113682313
2021,6,MEX,0.03084293659,0.57691289313,0.01280478387,0.10321785254,0.03423344485,0.13543168916,0.04240645294,0.06279432873
2022,7,MEX,0.05831694041,0.54832747389,0.01463718218,0.10809306049,0.02994784613,0.14049875007,0.03542067568,0.05904041207
2023,8,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2024,9,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2025,10,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2026,11,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2027,12,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2028,13,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2029,14,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2030,15,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2031,16,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2032,17,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2033,18,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2034,19,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2035,20,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2036,21,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2037,22,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2038,23,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2039,24,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2040,25,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2041,26,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2042,27,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2043,28,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2044,29,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2045,30,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2046,31,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2047,32,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2048,33,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2049,34,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2050,35,MEX,0.08752265181,0.56891929617,0.01793723902,0.10518555165,0.03365346922,0.13668390427,0.01194732414,0.03409423566
2010,-5,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2011,-4,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2012,-3,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2013,-2,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2014,-1,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2015,0,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2016,1,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2017,2,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2018,3,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2019,4,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2020,5,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2021,6,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2022,7,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2023,8,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2024,9,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2025,10,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2026,11,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2027,12,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2028,13,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2029,14,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2030,15,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2031,16,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2032,17,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2033,18,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2034,19,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2035,20,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2036,21,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2037,22,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2038,23,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2039,24,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2040,25,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2041,26,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2042,27,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2043,28,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2044,29,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2045,30,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2046,31,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2047,32,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2048,33,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2049,34,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2050,35,NIC,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2010,-5,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2011,-4,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2012,-3,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2013,-2,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2014,-1,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2015,0,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2016,1,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2017,2,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2018,3,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2019,4,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2020,5,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2021,6,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2022,7,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2023,8,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2024,9,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2025,10,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2026,11,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2027,12,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2028,13,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2029,14,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2030,15,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2031,16,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2032,17,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2033,18,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2034,19,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2035,20,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2036,21,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2037,22,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2038,23,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2039,24,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2040,25,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2041,26,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2042,27,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2043,28,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2044,29,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2045,30,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2046,31,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2047,32,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2048,33,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2049,34,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2050,35,PAN,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2010,-5,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2011,-4,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2012,-3,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2013,-2,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2014,-1,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2015,0,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2016,1,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2017,2,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2018,3,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2019,4,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2020,5,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2021,6,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2022,7,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2023,8,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2024,9,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2025,10,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2026,11,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2027,12,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2028,13,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2029,14,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2030,15,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2031,16,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2032,17,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2033,18,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2034,19,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2035,20,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2036,21,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2037,22,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2038,23,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2039,24,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2040,25,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2041,26,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2042,27,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2043,28,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2044,29,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2045,30,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2046,31,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2047,32,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2048,33,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2049,34,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2050,35,PER,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2010,-5,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2011,-4,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2012,-3,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2013,-2,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2014,-1,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2015,0,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2016,1,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2017,2,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2018,3,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2019,4,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2020,5,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2021,6,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2022,7,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2023,8,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2024,9,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2025,10,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2026,11,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2027,12,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2028,13,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2029,14,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2030,15,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2031,16,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2032,17,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2033,18,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2034,19,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2035,20,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2036,21,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2037,22,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2038,23,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2039,24,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2040,25,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2041,26,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2042,27,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2043,28,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2044,29,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2045,30,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2046,31,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2047,32,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2048,33,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2049,34,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2050,35,PRY,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2010,-5,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2011,-4,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2012,-3,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2013,-2,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2014,-1,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2015,0,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2016,1,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2017,2,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2018,3,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2019,4,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2020,5,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2021,6,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2022,7,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2023,8,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2024,9,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2025,10,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2026,11,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2027,12,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2028,13,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2029,14,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2030,15,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2031,16,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2032,17,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2033,18,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2034,19,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2035,20,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2036,21,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2037,22,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2038,23,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2039,24,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2040,25,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2041,26,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2042,27,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2043,28,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2044,29,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2045,30,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2046,31,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
2047,32,SLV,0.078,0.3172,0.0065,0.3853,0.0269,0.072,0.0146,0.0546
