iso_code3,time_period,cost_enfu_fuel_biofuels_usd_per_m3,cost_enfu_fuel_biogas_usd_per_mmbtu,cost_enfu_fuel_biomass_usd_per_tonne,cost_enfu_fuel_coal_usd_per_tonne,cost_enfu_fuel_coke_usd_per_tonne,cost_enfu_fuel_crude_usd_per_m3,cost_enfu_fuel_diesel_usd_per_m3,cost_enfu_fuel_electricity_usd_per_mmbtu,cost_enfu_fuel_furnace_gas_usd_per_m3,cost_enfu_fuel_gasoline_usd_per_m3,cost_enfu_fuel_hydrocarbon_gas_liquids_usd_per_mmbtu,cost_enfu_fuel_hydrogen_usd_per_m3,cost_enfu_fuel_kerosene_usd_per_m3,cost_enfu_fuel_natural_gas_usd_per_mmbtu,cost_enfu_fuel_oil_usd_per_m3,cost_enfu_fuel_waste_usd_per_mmbtu
BRB,31,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1660.5205082032812,55.84952359856443,13725.646258503399,1917.9128015933723,187.58005685984156,5753.738404780115,274.088906795137,6.239751838321392,524.8036497480927,9380.0
BRB,32,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1660.5205082032812,55.84952359856443,13725.646258503399,1917.9128015933723,187.58005685984156,5753.738404780115,274.088906795137,6.239751838321392,524.8036497480927,9380.0
BRB,33,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1660.5205082032812,55.84952359856443,13725.646258503399,1917.9128015933723,187.58005685984156,5753.738404780115,274.088906795137,6.239751838321392,524.8036497480927,9380.0
BRB,34,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1660.5205082032812,55.84952359856443,13725.646258503399,1917.9128015933723,187.58005685984156,5753.738404780115,274.088906795137,6.239751838321392,524.8036497480927,9380.0
BRB,35,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1660.5205082032812,55.84952359856443,13725.646258503399,1917.9128015933723,187.58005685984156,5753.738404780115,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CHL,0,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,1,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,2,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,3,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,4,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,5,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,6,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,7,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,8,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,9,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,10,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,11,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,12,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,13,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,14,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,15,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,16,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,17,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,18,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,19,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,20,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,21,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,22,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,23,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,24,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,25,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,26,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,27,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,28,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,29,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,30,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,31,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,32,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,33,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,34,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
CHL,35,521.090316974692,22000.0,209.78,182.925625,237.48625,367.3625548236649,1486.25,73.96538427855445,13725.646258503399,2038.7499999999998,187.58005685984156,6116.25,274.088906795137,47.8909318360844,524.8036497480927,9380.0
COL,0,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,1,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,2,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,3,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,4,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,5,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,6,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,7,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,8,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,9,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,10,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,11,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,12,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,13,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,14,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,15,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,16,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,17,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,18,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,19,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,20,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,21,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,22,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,23,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,24,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,25,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,26,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,27,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,28,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,29,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,30,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,31,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,32,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,33,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,34,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
COL,35,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1692.85714285714,55.84952359856443,13725.646258503399,2070.0,187.58005685984156,6210.0,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,0,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,1,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,2,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,3,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,4,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,5,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,6,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,7,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,8,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,9,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,10,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,11,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,12,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,13,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,14,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,15,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,16,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,17,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,18,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,19,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,20,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,21,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,22,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,23,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,24,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,25,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,26,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,27,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,28,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,29,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,30,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,31,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,32,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,33,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,34,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
CRI,35,521.090316974692,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,1518.57142857143,55.84952359856443,13725.646258503399,1742.14285714286,187.58005685984156,5226.42857142857,274.088906795137,6.239751838321392,524.8036497480927,9380.0
DOM,0,2129.21857142857,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,2297.1428571428596,55.84952359856443,13725.646258503399,2743.5714285714303,0.3650842539892273,8230.714285714279,1001.72125,6.239751838321392,524.8036497480927,9380.0
DOM,1,2129.21857142857,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,2297.1428571428596,55.84952359856443,13725.646258503399,2743.5714285714303,0.3650842539892273,8230.714285714279,1001.72125,6.239751838321392,524.8036497480927,9380.0
DOM,2,2129.21857142857,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,2297.1428571428596,55.84952359856443,13725.646258503399,2743.5714285714303,0.3650842539892273,8230.714285714279,1001.72125,6.239751838321392,524.8036497480927,9380.0
DOM,3,2129.21857142857,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,2297.1428571428596,55.84952359856443,13725.646258503399,2743.5714285714303,0.3650842539892273,8230.714285714279,1001.72125,6.239751838321392,524.8036497480927,9380.0
DOM,4,2129.21857142857,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,2297.1428571428596,55.84952359856443,13725.646258503399,2743.5714285714303,0.3650842539892273,8230.714285714279,1001.72125,6.239751838321392,524.8036497480927,9380.0
DOM,5,2129.21857142857,22000.0,209.78,104.889166666667,187.7075,367.3625548236649,2297.1428571428596,55.84952359856443,13725.646258503399,2743.5714285714303,0.3650842539892273,8230.714285714279,1001.72125,6.239751838321392,524.8036497480927,9380.0
