year,country,nemomod_entc_residual_capacity_pp_biomass_gw,nemomod_entc_residual_capacity_pp_coal_gw,nemomod_entc_residual_capacity_pp_gas_gw,nemomod_entc_residual_capacity_pp_geothermal_gw,nemomod_entc_residual_capacity_pp_hydropower_gw,nemomod_entc_residual_capacity_pp_nuclear_gw,nemomod_entc_residual_capacity_pp_oil_gw,nemomod_entc_residual_capacity_pp_solar_gw,nemomod_entc_residual_capacity_pp_waste_incineration_gw,nemomod_entc_residual_capacity_pp_wind_gw
2004,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.1865,0.0,0.0,0.0
2005,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.1865,0.0,0.0,0.0
2006,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.1865,0.0,0.0,0.0
2007,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.1865,0.0,0.0,0.0
2008,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.1865,0.0,0.0,0.0
2009,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.1865,0.0,0.0,0.0
2010,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.1865,0.0,0.0,0.0
2011,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.1865,0.0,0.0,0.0
2012,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.1865,0.0,0.0,0.0
2013,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.2515,0.0,0.0,0.0
2014,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.2515,0.0,0.0,0.0
2015,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.599,0.0,0.0,0.0
2016,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.0,0.0,0.0
2017,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.0,0.0,0.038700000000000005
2018,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2019,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2020,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2021,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2022,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2023,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2024,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2025,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2026,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2027,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2028,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2029,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2030,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2031,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.599,0.02,0.0,0.038700000000000005
2032,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.47650000000000003,0.02,0.0,0.038700000000000005
2033,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.47650000000000003,0.02,0.0,0.038700000000000005
2034,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.47650000000000003,0.02,0.0,0.038700000000000005
2035,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.47650000000000003,0.02,0.0,0.038700000000000005
2036,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.47650000000000003,0.02,0.0,0.038700000000000005
2037,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.41250000000000003,0.02,0.0,0.0
2038,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.41250000000000003,0.02,0.0,0.0
2039,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.41250000000000003,0.02,0.0,0.0
2040,jamaica,0.0,0.0,0.12,0.0,0.0148,0.0,0.41250000000000003,0.02,0.0,0.0
2041,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.41250000000000003,0.02,0.0,0.0
2042,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.41250000000000003,0.02,0.0,0.0
2043,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.41250000000000003,0.02,0.0,0.0
2044,jamaica,0.0,0.0,0.0,0.0,0.0148,0.0,0.41250000000000003,0.02,0.0,0.0
2045,jamaica,0.0,0.0,0.0,0.0,0.0112,0.0,0.41250000000000003,0.02,0.0,0.0
2046,jamaica,0.0,0.0,0.0,0.0,0.0112,0.0,0.41250000000000003,0.02,0.0,0.0
2047,jamaica,0.0,0.0,0.0,0.0,0.0112,0.0,0.41250000000000003,0.02,0.0,0.0
2048,jamaica,0.0,0.0,0.0,0.0,0.0112,0.0,0.41250000000000003,0.0,0.0,0.0
2049,jamaica,0.0,0.0,0.0,0.0,0.0112,0.0,0.41250000000000003,0.0,0.0,0.0
2050,jamaica,0.0,0.0,0.0,0.0,0.0112,0.0,0.41250000000000003,0.0,0.0,0.0
2051,jamaica,0.0,0.0,0.0,0.0,0.0112,0.0,0.41250000000000003,0.0,0.0,0.0
2052,jamaica,0.0,0.0,0.0,0.0,0.0064,0.0,0.41250000000000003,0.0,0.0,0.0
2053,jamaica,0.0,0.0,0.0,0.0,0.0064,0.0,0.34750000000000003,0.0,0.0,0.0
2054,jamaica,0.0,0.0,0.0,0.0,0.0064,0.0,0.34750000000000003,0.0,0.0,0.0
2055,jamaica,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0,0.0
1921,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1922,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1923,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1924,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1925,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1926,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1927,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1928,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1929,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1930,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1931,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1932,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1933,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1934,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1935,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1936,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1937,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1938,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1939,mexico,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1940,mexico,0.0,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0
1941,mexico,0.0,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0
1942,mexico,0.0,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0
1943,mexico,0.0,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0
1944,mexico,0.0,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0
1945,mexico,0.0,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0
1946,mexico,0.0,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0
1947,mexico,0.0,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0
1948,mexico,0.0,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0
1949,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1950,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1951,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1952,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1953,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1954,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1955,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1956,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1957,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1958,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1959,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1960,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1961,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1962,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1963,mexico,0.0,0.0,0.0,0.0,0.47300000000000003,0.0,0.0,0.0,0.0,0.0
1964,mexico,0.0,0.0,0.36260000000000003,0.0,0.48,0.0,0.0,0.0,0.0,0.0
1965,mexico,0.0,0.0,0.36260000000000003,0.0,0.4814,0.0,0.0,0.0,0.0,0.0
1966,mexico,0.0,0.0,0.36260000000000003,0.0,0.4814,0.0,0.32,0.0,0.0,0.0
1967,mexico,0.0,0.0,0.36260000000000003,0.0,0.4814,0.0,0.32,0.0,0.0,0.0
1968,mexico,0.0,0.0,0.36260000000000003,0.0,1.4414,0.0,0.32,0.0,0.0,0.0
1969,mexico,0.0,0.0,0.36260000000000003,0.0,1.4414,0.0,0.32,0.0,0.0,0.0
1970,mexico,0.0,0.0,0.36260000000000003,0.0,1.4414,0.0,0.32,0.0,0.0,0.0
1971,mexico,0.0,0.0,0.36260000000000003,0.0,1.4425999999999999,0.0,0.32,0.0,0.0,0.0
1972,mexico,0.0,0.0,0.36260000000000003,0.0,1.5606,0.0,0.32,0.0,0.0,0.0
1973,mexico,0.0,0.0,1.3985999999999998,0.0,1.5606,0.0,0.32,0.0,0.0,0.0
1974,mexico,0.0,0.0,1.3985999999999998,0.0,1.5606,0.0,0.32,0.0,0.0,0.0
1975,mexico,0.0,0.0,1.3985999999999998,0.0,1.5606,0.0,0.32,0.0,0.0,0.0
1976,mexico,0.0,0.0,1.3985999999999998,0.0,1.5606,0.0,0.32,0.0,0.0,0.0
1977,mexico,0.0,0.0,2.5196,0.0,1.5686,0.0,0.9520000000000001,0.0,0.0,0.0
1978,mexico,0.0,0.0,2.5196,0.0,1.6456,0.0,0.9520000000000001,0.0,0.0,0.0
1979,mexico,0.0252,2.7784,2.9696,0.0,1.6482,0.0,0.9520000000000001,0.0,0.0,0.0
1980,mexico,0.0252,2.7784,3.4646,0.0,1.6482,0.0,1.436,0.0,0.0,0.0
1981,mexico,0.0252,2.7784,4.4476,0.0,1.6482,0.0,1.436,0.0,0.0,0.0
1982,mexico,0.0252,2.7784,5.174600000000001,0.0,1.6482,0.0,1.436,0.0,0.0,0.0
1983,mexico,0.0364,2.7784,5.174600000000001,0.0,2.3981999999999997,0.0,1.436,0.0,0.0,0.0
1984,mexico,0.0364,2.7784,5.8046999999999995,0.0,2.4082,1.51,1.436,0.0,0.0,0.0
1985,mexico,0.0364,2.7784,6.1033,0.0,2.4272,1.51,1.436,0.0,0.0,0.0
1986,mexico,0.045899999999999996,3.9784,6.1033,0.0,2.4272,1.51,1.436,0.0,0.0,0.0
1987,mexico,0.08040000000000001,5.3784,6.1033,0.0,2.4283,1.51,1.436,0.0,0.0,0.0
1988,mexico,0.08040000000000001,5.3784,6.600600000000001,0.0,2.4324000000000003,1.51,1.8132000000000001,0.0,0.0,0.0
1989,mexico,0.1437,5.3784,6.4855,0.0,2.4584,1.51,2.1031999999999997,0.0,0.0,0.0
1990,mexico,0.161,5.3784,7.0726,0.0,2.471,1.51,2.1031999999999997,0.0,0.0,0.0
1991,mexico,0.161,5.3784,7.201600000000001,0.0,2.4732,1.51,2.1031999999999997,0.0,0.0,0.0
1992,mexico,0.17,5.3784,8.4716,0.0,3.1191999999999998,1.51,2.4232,0.0,0.0,0.0
1993,mexico,0.1752,5.3784,8.4716,0.0,3.1191999999999998,1.51,2.4232,0.0,0.0,0.0
1994,mexico,0.1752,5.3784,8.9934,0.0,3.2106999999999997,1.51,2.9232,0.0,0.0,0.0
1995,mexico,0.2002,5.3784,9.762799999999999,0.0,3.5897,1.51,2.9232,0.0,0.0,0.0
1996,mexico,0.2092,5.3784,10.2128,0.0,5.2116999999999996,1.51,2.9232,0.0,0.0,0.0
1997,mexico,0.2467,5.3784,11.4541,0.0,5.2133,1.51,3.4732,0.0,0.0,0.0
1998,mexico,0.25,5.3784,11.3621,0.0686,5.5255,1.51,5.8892,0.0,0.0,0.0
1999,mexico,0.2729,5.3784,11.4901,0.0686,5.5491,1.51,7.2052,0.0,0.0,0.0
2000,mexico,0.30910000000000004,5.3784,12.7339,0.0686,5.705100000000001,1.51,7.2052,0.0,0.0,0.0
2001,mexico,0.3433,5.3784,13.3931,0.0686,5.7201,1.51,7.629300000000001,0.0,0.0,0.0
2002,mexico,0.3553,5.3784,12.2721,0.0686,5.7917,1.51,7.629300000000001,0.0,0.0,0.0
2003,mexico,0.3598,5.3784,12.9566,0.0686,5.803,1.51,7.629300000000001,0.0,0.0,0.0
2004,mexico,0.3414,5.3784,12.5066,0.0686,5.803,1.51,7.629300000000001,0.0,0.0,0.0
2005,mexico,0.3764,5.3784,12.854600000000001,0.0686,5.84,1.51,7.629300000000001,0.0,0.0,0.0
2006,mexico,0.3855,5.3784,12.870600000000001,0.07859999999999999,5.84,1.51,7.3093,0.0,0.0,0.0
2007,mexico,0.4186,5.3784,12.3156,0.6486000000000001,5.8580000000000005,1.51,7.3093,0.0,0.0,0.0
2008,mexico,0.4228,5.3784,12.4584,0.6486000000000001,5.8622,1.51,7.5388,0.027600000000000003,0.0,0.0
2009,mexico,0.4748,5.3784,11.828299999999999,0.6486000000000001,5.8622,1.51,7.5388,0.0492,0.0,0.0015
2010,mexico,0.4748,5.3784,12.024700000000001,0.6486000000000001,6.8434,1.51,7.5388,0.08120000000000001,0.0,0.2275
2011,mexico,0.4874,5.3784,12.1882,0.6486000000000001,6.8434,1.51,7.5388,0.19480000000000003,0.0,0.2325
2012,mexico,0.4747,5.3784,12.8679,0.6486000000000001,6.845899999999999,1.51,7.5388,0.5772999999999999,0.0,0.2325
2013,mexico,0.4875,5.3784,13.6326,0.6486000000000001,7.265899999999999,1.51,8.838799999999999,1.0283,0.0,0.5147999999999999
2014,mexico,0.4645,5.3784,15.7183,0.6786000000000001,7.4929,0.0,10.4444,1.7834,0.0,0.9679
2015,mexico,0.4472,5.3784,15.3892,0.6786000000000001,8.5729,0.0,10.4444,2.1434,0.0,1.3148
2016,mexico,0.4552,5.3784,15.260200000000001,0.6786000000000001,8.6089,0.0,11.0344,2.4734000000000003,0.0,1.4048
2017,mexico,0.44730000000000003,5.3784,13.990200000000002,0.9036000000000001,8.6449,0.0,10.4024,2.4814000000000003,0.0,1.5068
2018,mexico,0.5012,5.3784,16.84,0.9036000000000001,12.4429,0.0,10.5704,2.6712,0.0,1.5868
2019,mexico,0.5012,5.3784,16.3182,0.9036000000000001,12.4429,0.0,10.5704,2.6712,0.0,1.5868
2020,mexico,0.4762,5.3784,15.5488,0.9036000000000001,12.4429,0.0,10.0864,2.6712,0.0,1.5868
2021,mexico,0.4672,5.3784,15.098799999999999,0.9036000000000001,12.0229,0.0,10.0864,2.6712,0.0,1.5868
2022,mexico,0.42969999999999997,5.3784,13.8575,0.9036000000000001,12.0229,0.0,10.0864,2.6712,0.0,1.5868
2023,mexico,0.4264,5.3784,12.9135,0.9036000000000001,12.0229,0.0,10.0864,2.6712,0.0,1.5868
2024,mexico,0.4035,5.3784,12.7855,0.9036000000000001,12.0229,0.0,10.0864,2.6712,0.0,1.5868
2025,mexico,0.3673,5.3784,11.5417,0.9036000000000001,12.0229,0.0,10.0864,2.6712,0.0,1.5868
2026,mexico,0.3331,5.3784,10.8825,0.9036000000000001,12.0229,0.0,10.0864,2.6712,0.0,1.5868
2027,mexico,0.32110000000000005,5.3784,10.8825,0.9036000000000001,12.0229,0.0,10.0864,2.6712,0.0,1.5868
2028,mexico,0.31660000000000005,5.3784,10.198,0.835,12.0229,0.0,9.709200000000001,2.6712,0.0,1.5868
2029,mexico,0.3098,2.6,10.198,0.835,12.0229,0.0,9.419200000000002,2.6712,0.0,1.5853
2030,mexico,0.27480000000000004,2.6,9.355,0.835,12.0229,0.0,9.419200000000002,2.6712,0.0,1.3593
2031,mexico,0.2657,2.6,8.356,0.835,12.0229,0.0,9.419200000000002,2.6712,0.0,1.3543
2032,mexico,0.2326,2.6,8.184000000000001,0.835,12.0229,0.0,9.099200000000002,2.6712,0.0,1.3543
2033,mexico,0.2172,2.6,8.0412,0.835,12.0229,0.0,9.099200000000002,2.6712,0.0,1.072
2034,mexico,0.16519999999999999,2.6,8.0412,0.835,12.0229,0.0,8.599200000000002,2.6712,0.0,0.6189
2035,mexico,0.16519999999999999,2.6,7.5462,0.835,12.0229,0.0,8.599200000000002,2.6712,0.0,0.272
2036,mexico,0.1431,1.4000000000000001,7.3827,0.8250000000000001,12.0229,0.0,8.599200000000002,2.6712,0.0,0.182
2037,mexico,0.12130000000000002,0.0,6.703,0.255,12.0229,0.0,8.0492,2.6712,0.0,0.08
2038,mexico,0.1085,0.0,5.441,0.255,12.0229,0.0,5.6331999999999995,2.6436,0.0,0.0
2039,mexico,0.06820000000000001,0.0,3.1078,0.255,12.0229,0.0,4.3172,2.622,0.0,0.0
2040,mexico,0.06820000000000001,0.0,2.8498,0.255,12.0089,0.0,4.3172,2.59,0.0,0.0
2041,mexico,0.060200000000000004,0.0,2.8498,0.255,12.0089,0.0,3.8931,2.4764,0.0,0.0
2042,mexico,0.0591,0.0,2.8498,0.255,12.0089,0.0,3.8931,2.0939,0.0,0.0
2043,mexico,0.0,0.0,0.0,0.255,12.0089,0.0,3.8931,1.6429,0.0,0.0
2044,mexico,0.0,0.0,0.0,0.225,12.0089,0.0,3.8931,0.8877999999999999,0.0,0.0
2045,mexico,0.0,0.0,0.0,0.225,12.0089,0.0,3.8931,0.5277999999999999,0.0,0.0
2046,mexico,0.0,0.0,0.0,0.225,12.0089,0.0,3.8931,0.1978,0.0,0.0
2047,mexico,0.0,0.0,0.0,0.0,12.0089,0.0,3.8931,0.18980000000000002,0.0,0.0
2048,mexico,0.0,0.0,0.0,0.0,12.0089,0.0,3.6636,0.0,0.0,0.0
2049,mexico,0.0,0.0,0.0,0.0,11.969899999999999,0.0,3.6636,0.0,0.0,0.0
2050,mexico,0.0,0.0,0.0,0.0,11.969899999999999,0.0,3.6636,0.0,0.0,0.0
2051,mexico,0.0,0.0,0.0,0.0,11.969899999999999,0.0,3.6636,0.0,0.0,0.0
2052,mexico,0.0,0.0,0.0,0.0,11.969899999999999,0.0,3.6636,0.0,0.0,0.0
2053,mexico,0.0,0.0,0.0,0.0,11.969899999999999,0.0,2.3636,0.0,0.0,0.0
2054,mexico,0.0,0.0,0.0,0.0,11.969899999999999,0.0,0.758,0.0,0.0,0.0
2055,mexico,0.0,0.0,0.0,0.0,11.969899999999999,0.0,0.758,0.0,0.0,0.0
1965,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1966,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1967,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1968,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1969,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1970,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1971,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1972,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1973,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1974,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1975,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1976,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1977,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1978,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1979,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1980,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1981,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1982,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1983,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1984,nicaragua,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1985,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.0,0.0,0.0,0.0
1986,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.0,0.0,0.0,0.0
1987,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.0,0.0,0.0,0.0
1988,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.0,0.0,0.0,0.0
1989,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.0,0.0,0.0,0.0
1990,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.0,0.0,0.0,0.0
1991,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.051000000000000004,0.0,0.0,0.0
1992,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.051000000000000004,0.0,0.0,0.0
1993,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.051000000000000004,0.0,0.0,0.0
1994,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.051000000000000004,0.0,0.0,0.0
1995,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.051000000000000004,0.0,0.0,0.0
1996,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.051000000000000004,0.0,0.0,0.0
1997,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.051000000000000004,0.0,0.0,0.0
1998,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.051000000000000004,0.0,0.0,0.0
1999,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.051000000000000004,0.0,0.0,0.0
2000,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.051000000000000004,0.0,0.0,0.0
2001,nicaragua,0.0,0.0,0.0,0.0,0.1044,0.0,0.051000000000000004,0.0,0.0,0.0
2002,nicaragua,0.0,0.0,0.065,0.0,0.1044,0.0,0.051000000000000004,0.0,0.0,0.0
2003,nicaragua,0.0,0.0,0.065,0.0,0.1044,0.0,0.0714,0.0,0.0,0.0
2004,nicaragua,0.0,0.0,0.065,0.0,0.1044,0.0,0.12880000000000003,0.0,0.0,0.0
2005,nicaragua,0.0,0.0,0.065,0.0,0.1044,0.0,0.12880000000000003,0.0,0.0,0.0
2006,nicaragua,0.0,0.0,0.065,0.0,0.1044,0.0,0.12880000000000003,0.0,0.0,0.0
2007,nicaragua,0.0,0.0,0.065,0.0,0.1044,0.0,0.12880000000000003,0.0,0.0,0.0
2008,nicaragua,0.0,0.0,0.065,0.082,0.1044,0.0,0.12880000000000003,0.0,0.0,0.0
2009,nicaragua,0.0,0.0,0.065,0.082,0.1044,0.0,0.19,0.0,0.0,0.0
2010,nicaragua,0.0,0.0,0.065,0.082,0.1044,0.0,0.19,0.0,0.0,0.0
2011,nicaragua,0.0,0.0,0.065,0.082,0.1044,0.0,0.19,0.0126,0.0,0.0
2012,nicaragua,0.0,0.0,0.065,0.082,0.1044,0.0,0.19,0.0126,0.0,0.0
2013,nicaragua,0.0,0.0,0.065,0.082,0.1044,0.0,0.2444,0.0126,0.0593,0.0
2014,nicaragua,0.0,0.0,0.065,0.082,0.1044,0.0,0.2716,0.0126,0.0593,0.0
2015,nicaragua,0.0,0.0,0.065,0.082,0.1044,0.0,0.2716,0.0126,0.1158,0.0
2016,nicaragua,0.0,0.0,0.065,0.082,0.1044,0.0,0.2716,0.0126,0.1158,0.0
2017,nicaragua,0.0,0.0,0.065,0.082,0.1044,0.0,0.2716,0.0126,0.1158,0.0
2018,nicaragua,0.0,0.0,0.065,0.159,0.1044,0.0,0.4066,0.0126,0.1158,0.0
2019,nicaragua,0.0,0.0,0.065,0.159,0.1044,0.0,0.4066,0.0126,0.1158,0.0
2020,nicaragua,0.0,0.0,0.065,0.159,0.1044,0.0,0.4066,0.0126,0.1158,0.0
2021,nicaragua,0.0,0.0,0.065,0.159,0.1044,0.0,0.4066,0.0126,0.1158,0.0
2022,nicaragua,0.0,0.0,0.065,0.159,0.1044,0.0,0.4066,0.0126,0.1158,0.0
2023,nicaragua,0.0,0.0,0.065,0.159,0.1044,0.0,0.4066,0.0126,0.1158,0.0
2024,nicaragua,0.0,0.0,0.065,0.159,0.1044,0.0,0.4066,0.0126,0.1158,0.0
2025,nicaragua,0.0,0.0,0.065,0.159,0.1044,0.0,0.4066,0.0126,0.1158,0.0
2026,nicaragua,0.0,0.0,0.065,0.159,0.1044,0.0,0.4066,0.0126,0.1158,0.0
2027,nicaragua,0.0,0.0,0.0,0.159,0.1044,0.0,0.4066,0.0126,0.1158,0.0
2028,nicaragua,0.0,0.0,0.0,0.159,0.1044,0.0,0.4066,0.0126,0.1158,0.0
2029,nicaragua,0.0,0.0,0.0,0.159,0.1044,0.0,0.4066,0.0126,0.1158,0.0
2030,nicaragua,0.0,0.0,0.0,0.159,0.1044,0.0,0.4066,0.0126,0.1158,0.0
2031,nicaragua,0.0,0.0,0.0,0.159,0.1044,0.0,0.3556,0.0126,0.1158,0.0
2032,nicaragua,0.0,0.0,0.0,0.159,0.1044,0.0,0.3556,0.0126,0.1158,0.0
2033,nicaragua,0.0,0.0,0.0,0.159,0.1044,0.0,0.3556,0.0126,0.1158,0.0
2034,nicaragua,0.0,0.0,0.0,0.159,0.1044,0.0,0.3556,0.0126,0.1158,0.0
2035,nicaragua,0.0,0.0,0.0,0.159,0.1044,0.0,0.3556,0.0126,0.1158,0.0
