year,iso_code3,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
2029,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2030,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2031,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2032,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2033,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2034,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2035,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2036,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2037,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2038,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2039,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2040,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2041,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2042,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2043,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2044,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2045,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2046,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2047,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2048,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2049,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2050,IRN,66154139.86,3012383.29976959,756923.030575685,222759.106588583,67493.7021979324,14441445.9185475,81010408.094453,2090657.11252032,2072031.44727482,61878.7139443815,258167.233569829
2010,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2011,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2012,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2013,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2014,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2015,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2016,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2017,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2018,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2019,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2020,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2021,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2022,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2023,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2024,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2025,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2026,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2027,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2028,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2029,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2030,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2031,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2032,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2033,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2034,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2035,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2036,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2037,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2038,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2039,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2040,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2041,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2042,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2043,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2044,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2045,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2046,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2047,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2048,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2049,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2050,IRQ,61445590.31,52616.6644190738,250506.971360986,42070.2419219355,8705.26400007552,1995063.48023555,221391.817860546,390300.271685991,268930.657384223,4621.75014668832,65135.028301647
2010,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2011,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2012,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2013,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2014,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2015,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2016,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2017,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2018,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2019,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2020,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2021,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2022,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2023,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2024,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2025,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2026,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2027,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2028,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2029,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2030,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2031,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2032,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2033,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2034,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2035,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2036,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2037,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2038,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2039,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2040,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2041,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2042,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2043,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2044,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2045,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2046,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2047,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2048,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2049,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2050,ISL,443085.7441,114321.73098019,42686.7864991509,3790.0702709231,60269.3825466487,728056.926768255,153208.70241567,55823.4747611833,23698.4902109548,821.005787328968,7050.67758977983
2010,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2011,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2012,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2013,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2014,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2015,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2016,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2017,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2018,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2019,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2020,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2021,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2022,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2023,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2024,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2025,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2026,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2027,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2028,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2029,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2030,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2031,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2032,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2033,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2034,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2035,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2036,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2037,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2038,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2039,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2040,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2041,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2042,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2043,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2044,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2045,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2046,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2047,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2048,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2049,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2050,ISR,24424551.1,2085209.78493665,1140007.09266536,64431.7116605809,61397.5547526513,3077807.14223238,534766.117903266,1099610.06551758,994588.532957488,20387.667071772,169499.079184402
2010,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2011,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2012,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2013,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2014,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2015,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2016,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2017,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2018,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
